USER,ITEM,QTD
4487,142,100
4487,143,40
4487,148,37
4487,149,10
4487,150,5
4487,160,5
4487,168,100
4487,169,50
4487,217,100
4487,244,25
4487,246,80
4487,221,18
4487,268,60
4487,271,5
4487,236,500
4487,238,600
4487,256,60
4487,269,200
4487,286,27500
4487,228,30
4487,297,10
4487,13257,1
4487,13256,1
4487,35060,113
4487,55897,2
4487,55898,2
4488,141,2
4488,143,4
4488,150,1
4488,168,6
4488,271,3
4488,228,4
4489,168,15
4489,228,2
4491,102,5
4491,160,2
4491,244,1
4492,21,2
4492,24,2
4492,48,70
4492,51,160
4492,60,1
4492,101,8
4492,102,150
4492,104,100
4492,107,40
4492,115,60
4492,116,400
4492,139,20
4492,140,100
4492,141,100
4492,142,100
4492,143,40
4492,148,37
4492,149,10
4492,150,5
4492,160,5
4492,168,100
4492,169,50
4492,217,100
4492,244,25
4492,246,80
4492,221,18
4492,268,60
4492,271,5
4492,236,500
4492,238,600
4492,256,60
4492,269,200
4492,286,27500
4492,228,30
4492,297,10
4492,13257,1
4492,13256,1
4492,35060,113
4492,55897,2
4492,55898,2
4493,21,2
4493,24,2
4493,48,70
4493,51,160
4493,60,1
4493,101,8
4493,102,150
4493,104,100
4493,107,40
4493,115,60
4493,116,400
4493,139,20
4493,140,100
4493,141,100
4493,142,100
4493,143,40
4493,148,37
4493,149,10
4493,150,5
4493,160,5
4493,168,100
4493,169,50
4493,217,100
4493,244,25
4493,246,80
4493,221,18
4493,268,60
4493,271,5
4493,236,500
4493,238,600
4493,256,60
4493,269,200
4493,286,27500
4493,228,30
4493,297,10
4493,13257,1
4493,13256,1
4493,35060,113
4493,55897,2
4493,55898,2
4494,168,8
4494,228,6
4495,21,2
4495,24,2
4495,48,70
4495,51,160
4495,60,1
4495,101,8
4495,102,150
4495,104,100
4495,107,40
4495,115,60
4495,116,400
4495,139,20
4495,140,100
4495,141,100
4495,142,100
4495,143,40
4495,148,37
4495,149,20
4495,150,5
4495,160,5
4495,168,100
4495,169,50
4495,217,100
4495,244,25
4495,246,80
4495,221,18
4495,268,60
4495,271,5
4495,236,500
4495,238,600
4495,256,60
4495,269,200
4495,286,27500
4495,228,30
4495,297,10
4495,13257,1
4495,13256,1
4495,35060,113
4495,55897,2
4495,55898,2
4496,21,2
4496,24,2
4496,48,70
4496,51,160
4496,60,1
4496,101,8
4496,102,150
4496,104,100
4496,107,40
4496,115,60
4496,116,400
4496,139,20
4496,140,100
4496,141,100
4496,142,100
4496,143,40
4496,148,37
4497,116,5
4497,139,5
4497,140,5
4498,21,2
4498,24,2
4498,48,70
4498,51,160
4498,60,1
4498,101,8
4498,102,150
4498,104,100
4498,107,40
4498,115,60
4498,116,400
4498,139,20
4498,140,100
4498,141,100
4498,142,100
4498,143,40
4498,148,37
4498,149,10
4498,150,5
4498,160,5
4498,168,100
4498,169,50
4498,217,100
4498,244,25
4498,246,80
4498,221,18
4498,268,60
4498,271,5
4498,236,500
4498,238,600
4498,256,60
4498,269,200
4498,286,27500
4498,228,30
4498,297,10
4498,13257,1
4498,13256,1
4498,35060,113
4498,55897,2
4498,55898,2
4499,107,40
4500,217,1
4502,51,360
4502,139,1200
4502,140,840
4490,21,2
4490,24,2
4490,48,70
4490,51,160
4490,60,1
4490,101,8
4490,102,150
4490,104,100
4490,107,40
4490,115,60
4490,116,400
4490,139,20
4490,140,100
4490,141,100
4490,142,100
4490,143,40
4490,148,37
4490,149,10
4490,150,5
4490,160,5
4490,168,100
4490,169,50
4490,217,100
4490,244,25
4490,246,80
4490,221,18
4490,268,60
4490,271,5
4490,236,500
4490,238,600
4490,256,60
4490,269,200
4490,286,27500
4490,228,30
4490,297,10
4490,13257,1
4490,13256,1
4490,35060,113
4490,55897,2
4490,55898,2
4389,21,2
4389,24,2
4389,48,70
4389,51,160
4389,60,1
4389,101,8
4389,102,150
4389,104,100
4389,107,40
4389,115,60
4389,116,400
4389,139,20
4389,140,100
4389,141,100
4389,142,100
4389,143,40
4389,148,37
4389,149,10
4389,150,5
4389,160,5
4389,168,100
4389,169,50
4389,217,100
4389,244,25
4389,246,80
4389,221,18
4389,268,60
4389,271,5
4389,236,500
4389,238,600
4389,256,60
4389,269,200
4389,286,27500
4389,228,30
4389,297,10
4389,13257,1
4389,13256,1
4389,35060,113
4389,55897,2
4389,55898,2
4478,21,2
4478,24,2
4478,48,70
4478,51,160
4478,60,1
4478,101,8
4478,102,150
4478,104,100
4478,107,40
4478,115,60
4478,116,400
4478,139,20
4478,140,100
4478,141,100
4478,142,100
4478,143,40
4478,148,37
4478,149,10
4478,150,5
4478,160,5
4478,168,100
4478,169,50
4478,217,100
4478,244,25
4478,246,80
4478,221,18
4478,268,60
4478,271,5
4478,236,500
4478,238,600
4478,256,60
4478,269,200
4478,286,27500
4478,228,30
4478,297,10
4478,13257,1
4478,13256,1
4478,35060,113
4478,55897,2
4478,55898,2
4505,149,2
4507,141,5
4507,169,5
4509,104,5
4513,149,1
4513,150,1
4515,21,2
4515,24,2
4515,48,70
4515,51,160
4515,60,1
4515,101,8
4515,102,150
4515,104,100
4515,107,40
4515,115,60
4515,116,400
4515,139,20
4515,140,100
4515,141,100
4515,142,100
4515,143,40
4515,148,37
4515,149,10
4515,150,5
4515,160,5
4515,168,100
4515,169,50
4515,217,100
4515,244,25
4515,246,80
4515,221,18
4515,268,60
4515,271,5
4515,236,500
4515,238,600
4515,256,60
4515,269,200
4515,286,27500
4515,228,30
4515,297,10
4515,13257,1
4515,13256,1
4515,35060,113
4515,55897,2
4515,55898,2
4517,104,1
4519,104,10
4519,217,10
4519,246,1
4519,236,10
4519,238,10
4519,228,1
4518,168,8
4518,228,6
4520,219,5.65
4521,219,21.25
4521,243,411.2
4521,221,912.25
4521,268,410
4521,271,302.55
4521,235,1
4521,895,420
4521,41926,10
4521,41936,100
4521,41934,60
4521,41920,60
4521,41925,30
4521,41922,25
4521,41930,1
4521,41932,12
4521,41923,9
4521,41921,8
4521,41933,8
4521,41935,1
4521,41931,30
4521,41924,20
4521,41929,10
4521,41927,5
4521,41928,2
4521,53414,1
4522,168,5
4522,228,2
4523,219,10.88
4524,21,2
4524,24,2
4524,48,70
4524,51,160
4524,60,1
4524,101,8
4524,102,150
4496,149,10
4496,150,5
4496,160,5
4496,168,100
4496,169,50
4496,217,100
4496,244,25
4496,246,80
4496,221,18
4496,268,60
4496,271,5
4496,236,500
4496,238,600
4496,256,60
4496,269,200
4496,286,27500
4496,228,30
4496,297,10
4496,13257,1
4496,13256,1
4496,35060,113
4496,55897,2
4496,55898,2
4497,102,50
4497,104,50
4524,104,100
4524,107,40
4524,115,60
4524,116,400
4524,139,20
4524,140,100
4524,141,100
4524,142,100
4524,143,40
4524,148,37
4524,149,10
4524,150,5
4524,160,5
4524,168,100
4524,169,50
4524,217,100
4524,244,25
4524,246,80
4524,221,18
4524,268,60
4524,271,5
4524,236,500
4749,60,1
4749,101,8
4749,102,150
4749,104,100
4749,107,40
4749,115,60
4749,116,400
4749,139,20
4749,140,100
4749,141,100
4749,142,100
4749,143,40
4749,148,37
4749,149,10
4749,150,5
4749,160,5
4749,168,100
4749,169,50
4749,217,100
4749,244,25
4749,246,80
4749,221,18
4749,268,60
4749,271,5
4749,236,500
4749,238,600
4749,256,60
4749,269,200
4749,286,27500
4749,228,30
4749,297,10
4749,13257,1
4749,13256,1
4749,35060,113
4749,55897,2
4749,55898,2
4750,104,5
4753,268,2
4753,228,3
4754,104,22
4754,116,30
4754,139,5
4754,142,5
4754,149,2
4754,217,40
4754,268,18
4754,236,35
4754,238,80
4754,228,6
4754,297,1
4756,21,2
4756,24,2
4756,48,70
4756,51,160
4756,60,1
4756,101,8
4756,102,150
4756,104,100
4756,107,40
4756,115,60
4756,116,400
4756,139,20
4756,140,100
4756,141,100
4756,142,100
4756,143,40
4756,148,37
4756,149,10
4756,150,5
4756,160,5
4756,168,100
4756,169,50
4756,217,100
4756,244,25
4756,246,80
4756,221,18
4756,268,60
4756,271,5
4756,236,500
4756,238,600
4756,256,60
4756,269,200
4756,286,27500
4756,228,30
4756,297,10
4756,13257,1
4756,13256,1
4756,35060,113
4756,55897,2
4756,55898,2
4752,168,3
4752,297,2
4757,168,3
4758,104,5
4758,149,1
4758,217,3
4758,228,3
4760,104,5
4760,217,20
4760,236,40
4761,21,2
4761,24,2
4761,48,70
4761,51,160
4761,60,1
4761,101,8
4761,102,150
4761,104,100
4761,107,40
4761,115,60
4761,116,400
4761,139,20
4761,140,100
4761,141,100
4761,142,100
4761,143,40
4761,148,37
4761,149,10
4761,150,5
4761,160,5
4761,168,100
4761,169,50
4761,217,100
4761,244,25
4761,246,80
4761,221,18
4761,268,60
4761,271,5
4761,236,500
4761,238,600
4761,256,60
4761,269,200
4761,286,27500
4761,228,30
4761,297,10
4761,13257,1
4761,13256,1
4761,35060,113
4761,55897,2
4761,55898,2
4762,104,5
4762,116,100
4762,246,5
4762,268,6
4762,236,100
4762,238,10
4764,228,6
4765,21,2
4765,24,2
4765,48,70
4765,51,160
4765,60,1
4765,101,8
4765,102,150
4765,104,100
4765,107,40
4765,115,60
4765,116,400
4765,139,20
4765,140,100
4765,141,100
4765,142,100
4765,143,40
4765,148,37
4765,149,10
4765,150,5
4765,160,5
4765,168,100
4765,169,50
4765,217,100
4765,244,25
4765,246,80
4765,221,18
4765,268,60
4765,271,5
4765,236,500
4765,238,600
4765,256,60
4765,269,200
4765,286,27500
4765,228,30
4765,297,10
4765,13257,1
4765,13256,1
4765,35060,113
4765,55897,2
4765,55898,2
4766,21,2
4766,24,2
4766,48,70
4766,51,160
4766,60,1
4766,101,8
4766,102,150
4766,104,100
4766,107,40
4766,115,60
4766,116,400
4766,139,20
4766,140,100
4766,141,100
4766,142,100
4766,143,40
4766,148,37
4766,149,10
4766,150,5
4766,160,5
4766,168,100
4766,169,50
4766,217,100
4766,244,25
4766,246,80
4766,221,18
4766,268,60
4766,271,5
4766,236,500
4766,238,600
4766,256,60
4766,269,200
4766,286,27500
4766,228,30
4766,297,10
4766,13257,1
4766,13256,1
4766,35060,113
4766,55897,2
4766,55898,2
4768,21,2
4768,24,2
4768,48,70
4768,51,160
4768,60,1
4768,101,8
4768,102,150
4768,104,100
4768,107,40
4768,115,60
4768,116,400
4768,139,20
4768,140,100
4768,141,100
4768,142,100
4768,143,40
4768,148,37
4768,149,10
4768,150,5
4768,160,5
4768,168,100
4768,169,50
4768,217,100
4768,244,25
4768,246,80
4768,221,18
4768,268,60
4768,271,5
4768,236,500
4768,238,600
4768,256,60
4768,269,200
4768,286,27500
4768,228,30
4768,297,10
4734,55897,2
4734,55898,2
4735,168,5
4736,51,6
4736,168,6
4736,169,1
4736,228,1
4738,168,8
4738,244,5
4738,228,12
4739,244,20
4740,298,1
4742,104,10
4742,217,15
4742,236,50
4744,169,1
4744,228,3
4746,168,3
4747,228,6
4748,168,2
4748,268,1
4748,228,5
4749,21,2
4749,24,2
4749,48,70
4749,51,160
4768,13257,1
4768,13256,1
4768,35060,113
4768,55897,2
4768,55898,2
4770,140,4
4770,168,6
4770,228,6
4772,51,5
4772,142,5
4772,244,2
4772,268,2
4772,256,10
4772,228,2
4773,297,44
4774,228,3
4775,168,2
4776,168,2
4776,228,6
4776,297,3
4779,149,2
4779,228,12
4785,104,80
4785,150,1
4785,217,20
4785,244,20
4785,268,12
4785,236,10
4785,238,1
4785,297,1
4786,104,10
4786,139,1
4786,140,2
4786,217,5
4786,221,2
4786,268,5
4786,236,25
4786,238,5
4786,269,1
4786,228,8
4786,297,1
4781,168,6
4781,228,4
4782,21,2
4782,24,2
4782,48,70
4782,51,160
4782,60,1
4782,101,8
4782,102,150
4782,104,100
4782,107,40
4782,115,60
4782,116,400
4782,139,20
4782,140,100
4782,141,100
4782,142,100
4782,143,40
4782,148,37
4782,149,10
4782,150,5
4782,160,5
4782,168,100
4782,169,50
4782,217,100
4782,244,25
4782,246,80
4782,221,18
4782,268,60
4782,271,35
4782,236,500
4782,238,600
4782,256,60
4782,269,200
4782,286,27500
4782,228,30
4782,297,10
4782,13257,1
4782,13256,1
4782,35060,113
4782,55897,2
4782,55898,2
4790,140,1
4791,297,3
4793,140,50
4793,143,1
4795,168,1
4795,169,1
4795,228,24
4795,297,10
4796,228,1
4797,21,2
4797,24,2
4797,48,70
4797,51,160
4797,60,1
4797,101,8
4797,102,150
4797,104,100
4797,107,40
4797,115,60
4797,116,400
4797,139,20
4797,140,100
4797,141,100
4797,142,100
4797,143,40
4797,148,37
4797,149,10
4797,150,5
4797,160,5
4797,168,100
4797,169,50
4797,217,100
4797,244,25
4797,246,80
4797,221,18
4797,268,60
4797,271,5
4797,236,500
4797,238,600
4797,256,60
4797,269,200
4797,286,27500
4797,228,30
4797,297,10
4797,13257,1
4797,13256,1
4797,35060,113
4797,55897,2
4797,55898,2
4799,228,6
4800,21,2
4800,24,2
4800,48,70
4800,51,160
4800,60,1
4800,101,8
4800,102,150
4800,104,100
4800,107,40
4800,115,60
4800,116,400
4800,139,20
4800,140,100
4800,141,100
4800,142,100
4800,143,40
4800,148,37
4800,149,10
4800,150,5
4800,160,5
4800,168,100
4800,169,50
4800,217,100
4800,244,25
4800,246,80
4800,221,18
4800,268,60
4800,271,5
4800,236,500
4800,238,600
4800,256,60
4800,269,200
4800,286,27500
4800,228,30
4800,297,10
4800,13257,1
4800,13256,1
4800,35060,113
4800,55897,2
4800,55898,2
4802,268,6
4802,228,6
4804,168,3
4804,228,6
4804,13256,1
4807,142,25
4808,51,1
4808,168,5
4809,142,4
4809,168,4
4809,297,3
4810,21,2
4810,24,2
4810,48,70
4810,51,160
4810,60,1
4810,101,8
4810,102,150
4810,104,100
4810,107,40
4810,115,60
4810,116,400
4810,139,20
4810,140,100
4810,141,100
4810,142,100
4810,143,40
4810,148,37
4810,149,10
4810,150,5
4810,160,5
4810,168,100
4810,169,50
4810,217,100
4810,244,25
4810,246,80
4810,221,18
4810,268,60
4810,271,5
4810,236,500
4810,238,600
4810,256,60
4810,269,200
4810,286,27500
4810,228,30
4810,297,10
4810,13257,1
4810,13256,1
4810,35060,113
4810,55897,2
4810,55898,2
4811,168,4
4811,228,3
4812,228,26
4814,169,6
4814,221,64
4814,228,48
4814,13257,2
4819,228,12
4820,169,1
4820,228,1
4821,168,1
4822,21,2
4822,24,2
4822,48,70
4822,51,160
4822,60,1
4822,101,8
4822,102,150
4822,104,100
4822,107,40
4822,115,60
4822,116,400
4822,139,20
4822,140,100
4822,141,100
4822,142,100
4822,143,40
4822,148,37
4822,149,10
4822,150,5
4822,160,5
4822,168,100
4822,169,50
4822,217,100
4822,244,25
4822,246,80
4822,221,18
4822,268,60
4822,271,5
4822,236,500
4822,238,600
4822,256,60
4822,269,200
4822,286,27500
4822,228,30
4822,297,10
4822,13257,1
4822,13256,1
4822,35060,113
4822,55897,2
4822,55898,2
4818,268,6
4818,228,1
4824,21,2
4824,24,2
4824,48,70
4824,51,160
4824,60,1
4824,101,8
4824,102,150
4824,104,100
4824,107,40
4824,115,60
4824,116,400
4824,139,20
4824,140,100
4824,141,100
4824,142,100
4824,143,40
4824,148,37
4824,149,10
4824,150,5
4824,160,5
4824,168,100
4824,169,50
4824,217,100
4824,244,25
4824,246,80
4824,221,18
4824,268,60
4824,271,5
4824,236,500
4824,238,600
4824,256,60
4824,269,200
4824,286,27500
4824,228,30
4824,297,10
4824,13257,1
4824,13256,1
4824,35060,113
4824,55897,2
4824,55898,2
4825,168,2
4826,140,2
4826,244,1
4826,268,18
4826,228,12
4827,228,6
4828,169,1
4828,228,6
4829,228,24
4831,21,2
4831,24,2
4831,48,70
4831,51,160
4831,60,1
4831,101,8
4831,102,150
4831,104,100
4831,107,40
4831,115,60
4831,116,400
4831,139,20
4831,140,100
4831,141,100
4831,142,100
4831,143,40
4831,148,37
4831,149,10
4831,150,5
4831,160,5
4831,168,100
4831,169,50
4831,217,100
4831,244,25
4831,246,80
4831,221,18
4831,268,60
4831,271,5
4831,236,500
4831,238,600
4831,256,60
4831,269,200
4831,286,27500
4831,228,30
4831,297,10
4831,13257,1
4831,13256,1
4831,35060,113
4831,55897,2
4831,55898,2
4832,21,2
4832,24,2
4832,48,70
4832,51,160
4832,60,1
4832,101,8
4832,102,150
4832,104,100
4832,107,40
4832,115,60
4832,116,400
4832,139,20
4832,140,100
4832,141,100
4832,142,100
4832,143,40
4832,148,37
4832,149,10
4832,150,5
4832,160,5
4832,168,100
4832,169,50
4832,217,100
4832,244,25
4832,246,80
4832,221,18
4832,268,60
4832,271,5
4832,236,500
4832,238,600
4832,256,60
4832,269,200
4832,286,27500
4832,228,30
4832,297,10
4832,13257,1
4832,13256,1
4832,35060,113
4832,55897,2
4832,55898,2
4836,21,2
4836,24,2
4836,48,70
4836,51,160
4836,60,1
4836,101,8
4836,102,150
4836,104,100
4836,107,40
4836,115,60
4836,116,400
4836,139,20
4836,140,100
4836,141,100
4836,142,100
4836,143,40
4836,148,37
4836,149,10
4836,150,5
4836,160,5
4836,168,100
4836,169,50
4836,217,100
4836,244,25
4836,246,80
4836,221,18
4836,268,60
4836,271,5
4836,236,500
4836,238,600
4836,256,60
4836,269,200
4836,286,27500
4836,228,30
4836,297,10
4836,13257,1
4836,13256,1
4836,35060,113
4836,55897,2
4836,55898,2
4833,141,1
4833,168,2
4834,168,4
4834,228,6
4835,228,12
4837,153,171
4838,168,4
4838,228,6
4839,21,2
4839,24,2
4839,48,70
4839,51,160
4839,60,1
4839,101,8
4839,102,150
4839,104,100
4839,107,40
4839,115,60
4839,116,400
4839,139,20
4839,140,100
4839,141,100
4839,142,100
4839,143,40
4839,148,37
4839,149,10
4839,150,5
4839,160,5
4839,168,100
4839,169,50
4839,217,100
4839,244,25
4839,246,80
4839,221,18
4839,268,60
4839,271,5
4839,236,500
4839,238,600
4839,256,60
4839,269,200
4839,286,27500
4839,228,30
4839,297,10
4839,13257,1
4839,13256,1
4839,35060,113
4839,55897,2
4839,55898,2
4842,116,10
4842,150,1
4842,221,3
4842,268,6
4842,228,3
4842,297,1
4841,168,1
4841,228,1
4843,169,10
4844,21,2
4844,24,2
4844,48,70
4844,51,160
4844,60,1
4844,101,8
4844,102,150
4844,104,100
4844,107,40
4844,115,60
4844,116,400
4844,139,20
4844,140,100
4844,141,100
4844,142,100
4844,143,40
4844,148,37
4844,149,10
4844,150,5
4844,160,5
4844,168,100
4844,169,50
4844,217,100
4844,244,25
4844,246,80
4844,221,18
4844,268,60
4844,271,5
4844,236,500
4844,238,600
4844,256,60
4844,269,200
4844,286,27500
4844,228,30
4844,297,10
4844,13257,1
4844,13256,1
4844,35060,113
4844,55897,2
4844,55898,2
4845,21,2
4845,24,2
4845,48,70
4845,51,160
4845,60,1
4845,101,8
4845,102,150
4845,104,100
4845,107,40
4845,115,60
4845,116,400
4845,139,20
4845,140,100
4845,141,100
4845,142,100
4845,143,40
4845,148,37
4845,149,10
4845,150,5
4845,160,5
4845,168,100
4845,169,50
4845,217,100
4845,244,25
4845,246,80
4845,221,18
4845,268,60
4845,271,5
4845,236,500
4845,238,600
4845,256,60
4845,269,200
4845,286,27500
4845,228,30
4845,297,10
4845,13257,1
4845,13256,1
4845,35060,113
4845,55897,2
4845,55898,2
4846,21,2
4846,24,2
4846,48,70
4846,51,160
4846,60,1
4846,101,8
4846,102,150
4846,104,100
4846,107,40
4846,115,60
4846,116,400
4846,139,20
4846,140,100
4846,141,100
4846,142,100
4846,143,40
4846,148,37
4846,149,10
4846,150,5
4846,160,5
4846,168,100
4846,169,50
4846,217,100
4846,244,25
4846,246,80
4846,221,18
4846,268,60
4846,271,5
4846,236,500
4846,238,600
4846,256,60
4846,269,200
4846,286,27500
4846,228,30
4846,297,10
4846,13257,1
4846,13256,1
4846,35060,113
4846,55897,2
4846,55898,2
4847,21,2
4847,24,2
4847,48,70
4847,51,160
4847,60,1
4847,101,8
4847,102,150
4847,104,100
4847,107,40
4847,115,60
4847,116,400
4847,139,20
4847,140,100
4847,141,100
4847,142,100
4847,143,40
4847,148,37
4847,149,10
4847,150,5
4847,160,5
4847,168,100
4848,102,150
4848,104,100
4848,107,40
4848,115,60
4848,116,400
4848,139,20
4848,140,100
4848,141,100
4848,142,100
4848,143,40
4848,148,37
4848,149,10
4848,150,5
4848,160,5
4848,168,100
4848,169,50
4848,217,100
4848,244,25
4848,246,80
4848,221,18
4848,268,60
4848,271,5
4848,236,500
4848,238,600
4848,256,60
4848,269,200
4848,286,27500
4848,228,30
4848,297,10
4848,13257,1
4848,13256,1
4848,35060,113
4848,55897,2
4848,55898,2
4849,168,6
4840,51,60
4840,104,30
4840,142,1
4840,217,40
4840,297,10
4875,21,2
4875,24,2
4875,48,70
4875,51,160
4875,60,1
4875,101,8
4875,102,150
4875,104,100
4875,107,40
4875,115,60
4875,116,400
4875,139,20
4875,140,100
4875,141,100
4875,142,100
4875,143,40
4875,148,37
4875,149,10
4875,150,5
4875,160,5
4875,168,100
4875,169,50
4875,217,100
4875,244,25
4875,246,80
4875,221,18
4875,268,60
4875,271,5
4875,236,500
4875,238,600
4875,256,60
4875,269,200
4875,286,27500
4875,228,30
4875,297,10
4875,13257,1
4875,13256,1
4875,35060,113
4875,55897,2
4875,55898,2
4852,21,2
4852,24,2
4852,48,70
4852,51,160
4852,60,1
4852,101,8
4852,102,150
4852,104,100
4852,107,40
4852,115,60
4852,116,400
4852,139,20
4852,140,100
4852,141,100
4852,142,100
4852,143,40
4852,148,37
4852,149,10
4852,150,5
4852,160,5
4852,168,100
4852,169,50
4852,217,100
4852,244,25
4852,246,80
4852,221,18
4852,268,60
4852,271,5
4852,236,500
4852,238,600
4852,256,60
4852,269,200
4852,286,27500
4852,228,30
4852,297,10
4852,13257,1
4852,13256,1
4852,35060,113
4852,55897,2
4852,55898,2
4905,268,2
4863,168,40
4864,116,30
4864,236,30
4865,168,4
4866,116,10
4866,139,5
4866,140,50
4866,141,10
4866,256,120
4866,297,6
4868,169,1
4868,228,1
4869,21,2
4869,24,2
4869,48,70
4869,51,160
4869,60,1
4869,101,8
4869,102,150
4869,104,100
4869,107,40
4869,115,60
4869,116,400
4869,139,20
4869,140,100
4869,141,100
4869,142,100
4869,143,40
4869,148,37
4869,149,10
4869,150,5
4869,160,5
4869,168,100
4869,169,50
4869,217,100
4869,244,25
4869,246,80
4869,221,18
4869,268,60
4869,271,5
4869,236,500
4869,238,600
4869,256,60
4869,269,200
4869,286,27500
4869,228,30
4869,297,10
4869,13257,1
4869,13256,1
4869,35060,113
4869,55897,2
4869,55898,2
4870,21,2
4870,24,2
4870,48,70
4870,51,160
4870,60,1
4870,101,8
4870,102,150
4870,104,100
4870,107,40
4870,115,60
4870,116,400
4870,139,20
4870,140,100
4870,141,100
4870,142,100
4870,143,40
4870,148,37
4870,149,10
4870,150,5
4870,160,5
4870,168,100
4870,169,50
4870,217,100
4870,244,25
4870,246,80
4870,221,18
4870,268,60
4870,271,5
4870,236,500
4870,238,600
4870,256,60
4870,269,200
4870,286,27500
4870,228,30
4870,297,10
4870,13257,1
4870,13256,2
4870,35060,113
4870,55897,2
4870,55898,2
4877,217,3
4877,236,2
4877,297,10
4878,168,1
4878,297,6
4872,150,1
4872,244,2
4872,268,2
4872,236,5
4872,238,10
4872,228,1
4873,268,1
4873,228,1
4880,116,20
4880,150,2
4880,217,40
4881,236,23
4881,238,24
4876,244,60
4876,297,14
4882,150,5
4882,246,20
4885,51,5
4885,140,2
4886,21,2
4886,24,2
4886,48,70
4886,51,160
4886,60,1
4886,101,8
4886,102,150
4886,104,100
4886,107,40
4886,115,60
4886,116,500
4886,139,20
4886,140,400
4886,141,100
4886,142,100
4886,143,40
4886,148,37
4886,149,10
4886,150,5
4847,169,50
4847,217,100
4847,244,25
4847,246,80
4847,221,18
4847,268,60
4847,271,5
4847,236,500
4847,238,600
4847,256,60
4847,269,200
4847,286,27500
4847,228,30
4847,297,10
4847,13257,1
4847,13256,1
4847,35060,113
4847,55897,2
4847,55898,2
4848,21,2
4848,24,2
4848,48,70
4848,51,160
4848,60,1
4848,101,8
4886,160,5
4886,168,100
4886,169,50
4886,217,100
4886,244,25
4886,246,80
4886,221,18
4886,268,60
4886,271,5
4886,236,500
4886,238,600
4886,256,60
4886,269,200
4886,286,27500
4886,228,30
4886,297,10
4886,13257,1
4886,13256,1
4886,35060,113
4886,55897,2
4886,55898,2
4890,217,4
4890,268,2
4890,228,2
4892,21,2
4892,24,2
4892,48,70
4892,51,160
4892,60,1
4892,269,200
4892,286,27500
4892,228,30
4892,297,10
4892,13257,1
4892,13256,1
4892,35060,113
4892,55897,2
4892,55898,2
4893,228,6
4895,142,5
4895,217,15
4896,51,1
4896,268,1
4896,228,1
4896,297,1
4897,21,2
4897,24,2
4897,48,70
4897,51,160
4897,60,1
4897,101,8
4897,102,150
4897,104,100
4897,107,40
4897,115,60
4897,116,400
4897,139,20
4897,140,100
4897,141,100
4897,142,100
4897,143,40
4897,148,37
4897,149,10
4897,150,5
4897,160,5
4897,168,100
4897,169,50
4897,217,100
4897,244,25
4897,246,80
4897,221,18
4897,268,60
4897,271,5
4897,236,500
4897,238,600
4897,256,60
4897,269,200
4897,286,27500
4897,228,30
4897,297,10
4897,13257,1
4897,13256,1
4897,35060,113
4897,55897,2
4897,55898,2
4898,268,4
4898,228,1
4900,149,3
4900,236,100
4908,51,5
4908,236,10
4908,238,25
4908,297,1
4910,206,2857
4910,207,7532
4910,208,5357
4911,168,6
4911,169,3
4911,221,9
4911,228,12
4912,141,1
4912,244,1
4912,228,4
4913,297,4
4914,51,2
4914,116,6
4914,140,1
4914,142,1
4914,244,5
4914,268,1
4914,236,5
4914,238,5
4914,228,1
4916,116,50
4916,140,200
4916,269,250
4918,13256,1
4919,168,2
4922,104,25
4922,268,2
4922,236,25
4922,228,2
4925,168,8
4925,228,3
4925,297,4
4928,150,1
4928,228,2
4929,21,2
4929,24,2
4929,48,70
4929,51,160
4929,60,1
4929,101,8
4929,102,150
4929,104,100
4929,107,40
4929,115,60
4929,116,400
4929,139,20
4929,140,100
4929,141,100
4929,142,100
4929,143,40
4929,148,37
4929,149,10
4929,150,5
4929,160,5
4929,168,100
4929,169,50
4929,217,100
4929,244,25
4929,246,80
4929,221,18
4929,268,60
4929,271,5
4929,236,500
4929,238,600
4929,256,60
4929,269,200
4929,286,27500
4929,228,30
4929,297,10
4929,13257,1
4929,13256,1
4929,35060,113
4929,55897,2
4929,55898,2
4931,297,3
4932,116,1
4932,217,2
4932,268,2
4932,236,10
4932,238,12
4932,228,1
4933,169,5
4934,21,2
4934,24,2
4934,48,70
4934,51,160
4934,60,1
4934,101,8
4934,102,150
4934,104,100
4934,107,40
4934,115,60
4934,116,400
4934,139,20
4934,140,100
4934,141,100
4934,142,100
4934,143,40
4934,148,37
4934,149,10
4934,150,5
4934,160,5
4934,168,100
4934,169,50
4934,217,100
4934,244,25
4934,246,80
4934,221,18
4934,268,60
4934,271,5
4934,236,500
4934,238,600
4934,256,60
4934,269,200
4934,286,27500
4934,228,30
4934,297,10
4934,13257,1
4934,13256,1
4934,35060,113
4934,55897,2
4934,55898,2
4935,21,2
4935,24,2
4935,48,70
4935,51,160
4935,60,1
4935,101,8
4935,102,150
4935,104,100
4935,107,40
4935,115,60
4935,116,400
4935,139,20
4935,140,100
4935,141,100
4935,142,100
4935,143,40
4935,148,37
4935,149,10
4935,150,5
4935,160,5
4892,101,8
4892,102,150
4892,104,100
4892,107,40
4892,115,60
4892,116,400
4892,139,20
4892,140,100
4892,141,100
4892,142,100
4892,143,40
4892,148,37
4892,149,10
4892,150,5
4892,160,5
4892,168,100
4892,169,50
4892,217,100
4892,244,25
4892,246,80
4892,221,18
4892,268,60
4892,271,5
4892,236,500
4892,238,600
4892,256,60
4935,168,100
4935,169,50
